# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	01-28-2025
## Columns:
## (1) Operon ID
#(2) Operon name
## (3) First gene-position left
## (4) Last gene-position right
## (5) DNA strand where the operon is coded
## (6) Number of genes contained in the operon
## (7) Name or Blattner number of the gene(s) contained in the operon
## (8) Evidence that support the existence of the operon's TUs
## (9) Evidence confidence level (Confirmed, Strong, Weak)
1)operonId	2)operonName	3)firstGeneLeftPos	4)lastGeneRightPos	5)strand	6)numberOfGenes	7)operonGenes	8)operonEvidence	9)confidenceLevel 
RDBECOLIOPC00928	adrA	403703	404818	forward	1	dgcC	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC00929	ybaP	507286	508080	reverse	1	ybaP	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00931	rsmE-gshB	3091134	3092828	forward	2	rsmE;gshB	[COMP-AINF:W]	W 
RDBECOLIOPC00932	ybgC-tolQRA	774752	777607	forward	4	ybgC;tolQ;tolR;tolA	[EXP-IMP-POLAR-MUTATION:S]	S 
RDBECOLIOPC00933	panE-yajL	443051	444515	reverse	2	panE;yajL	[COMP-AINF:W]	W 
RDBECOLIOPC00934	yjiT	4572414	4573931	forward	1	yjiT	[COMP-AINF:W]	W 
RDBECOLIOPC00935	insL2	608065	609177	forward	1	insL2	[COMP-AINF:W]	W 
RDBECOLIOPC00937	cas3	2884553	2887219	reverse	1	cas3	[COMP-AINF:W]	W 
RDBECOLIOPC00938	hxpB	1809380	1810048	forward	1	hxpB	[COMP-AINF:W]	W 
RDBECOLIOPC00939	ldrA	1269168	1269275	reverse	1	ldrA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00940	rluF	4230354	4231226	forward	1	rluF	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00941	gltP	4294481	4295794	forward	1	gltP	[COMP-AINF:W]	W 
RDBECOLIOPC00942	idi	3033065	3033613	forward	1	idi	[COMP-AINF:W]	W 
RDBECOLIOPC00943	rpsP-rimM-trmD-rplS	2744183	2746185	reverse	4	rpsP;rimM;trmD;rplS	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC00945	insB7	4518721	4519224	forward	1	insB7	[COMP-AINF:W]	W 
RDBECOLIOPC00946	mngR	765153	765875	reverse	1	mngR		 
RDBECOLIOPC00947	peaD	566376	566687	forward	1	peaD	[COMP-AINF:W]	W 
RDBECOLIOPC00948	mgtS	1622646	1622741	forward	1	mgtS	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF:W]	W 
RDBECOLIOPC00949	ldtB	854824	855744	reverse	1	ldtB	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00950	zntA	3606451	3608649	forward	1	zntA		 
RDBECOLIOPC00951	marC	1618243	1618908	reverse	1	marC	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00952	rydB	1764713	1764780	reverse	1	rydB	[COMP-AINF:W]	W 
RDBECOLIOPC00953	yjbD	4231359	4231631	reverse	1	yjbD	[COMP-AINF:W]	W 
RDBECOLIOPC00954	pepN	990622	993234	forward	1	pepN	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00955	ygeQ	2998034	2998828	reverse	1	ygeQ	[COMP-AINF:W]	W 
RDBECOLIOPC00956	bioA	807968	809257	reverse	1	bioA		 
RDBECOLIOPC00957	yjgH	4472814	4473209	reverse	1	yjgH	[COMP-AINF:W]	W 
RDBECOLIOPC00958	yddAB	1575247	1579342	reverse	2	yddA;yddB	[COMP-AINF:W]	W 
RDBECOLIOPC00959	ybaL	501562	503238	reverse	1	ybaL	[COMP-AINF:W]	W 
RDBECOLIOPC00960	rimJ	1125562	1126146	forward	1	rimJ		 
RDBECOLIOPC00961	yfjJ	2760547	2761173	forward	1	yfjJ	[COMP-AINF:W]	W 
RDBECOLIOPC00962	iap	2876581	2877618	forward	1	iap	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00963	priA	4124612	4126810	reverse	1	priA	[COMP-AINF:W]	W 
RDBECOLIOPC00964	blr	1704551	1704676	forward	1	blr	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF:W]	W 
RDBECOLIOPC00965	panBC	147944	149601	reverse	2	panB;panC	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC00966	argA	2949242	2950573	forward	1	argA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00968	aas-lplT	2972669	2976014	reverse	2	aas;lplT	[COMP-AINF:W]	W 
RDBECOLIOPC00969	yjfKLMC	4411302	4414191	forward	4	yjfK;yjfL;yjfM;yjfC	[COMP-AINF:W]	W 
RDBECOLIOPC00970	curA	1519027	1520064	forward	1	curA	[COMP-AINF:W]	W 
RDBECOLIOPC00971	ybaE	465612	467312	reverse	1	ybaE	[COMP-AINF:W]	W 
RDBECOLIOPC00972	pssLA	2722702	2724082	forward	2	pssL;pssA	[COMP-AINF:W]	W 
RDBECOLIOPC00973	emtA	1243180	1243791	forward	1	emtA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00974	yihQ	4067240	4069276	reverse	1	yihQ	[COMP-AINF:W]	W 
RDBECOLIOPC00975	rayT	247637	248134	forward	1	rayT	[COMP-AINF:W]	W 
RDBECOLIOPC00976	rspA-rspB	1652896	1655141	reverse	2	rspA;rspB	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S][COMP-AINF:W]	W 
RDBECOLIOPC00977	rlmD	2913699	2915000	reverse	1	rlmD	[COMP-AINF:W]	W 
RDBECOLIOPC00978	adiC	4335694	4337031	reverse	1	adiC	[COMP-AINF:W]	W 
RDBECOLIOPC00979	hokB	1491922	1492071	reverse	1	hokB	[COMP-AINF:W]	W 
RDBECOLIOPC00980	yaiI	405764	406222	forward	1	yaiI	[COMP-AINF:W]	W 
RDBECOLIOPC00981	ryfA-timP	2653855	2654158	forward	2	ryfA;timP	[COMP-AINF:W]	W 
RDBECOLIOPC00982	aslA	3984352	3986007	reverse	1	aslA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00983	pldB-yigL	4009170	4011000	forward	2	pldB;yigL	[COMP-AINF:W]	W 
RDBECOLIOPC00985	yaeP-rof	213678	214125	reverse	2	yaeP;rof	[COMP-AINF:W]	W 
RDBECOLIOPC00986	pinQ	1633622	1634212	forward	1	pinQ	[COMP-AINF:W]	W 
RDBECOLIOPC00987	glyQS	3722328	3725318	reverse	2	glyQ;glyS	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC00988	scpA-argK-scpBC	3060850	3066280	forward	4	scpA;argK;scpB;scpC	[AS-NAS:W]	W 
RDBECOLIOPC00989	pncC	2823849	2824346	reverse	1	pncC	[COMP-AINF:W]	W 
RDBECOLIOPC00990	spf-spfP	4049899	4050009	forward	2	spf;spfP	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00991	insH-8	2289065	2290045	reverse	1	insH8	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00992	dusA	4261669	4262706	forward	1	dusA	[COMP-AINF:W]	W 
RDBECOLIOPC00993	pinR	1433084	1433674	reverse	1	pinR	[COMP-AINF:W]	W 
RDBECOLIOPC00994	pagP	656557	657117	forward	1	pagP		 
RDBECOLIOPC00995	yahH	339769	340089	forward	1	yahH	[COMP-AINF:W]	W 
RDBECOLIOPC00996	eutSPQTDM	2572157	2575805	reverse	6	eutS;eutP;eutQ;eutT;eutD;eutM	[COMP-AINF:W]	W 
RDBECOLIOPC00997	yghU	3138727	3139593	forward	1	yghU	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC00999	yadI	144577	145017	forward	1	yadI	[COMP-AINF:W]	W 
RDBECOLIOPC01000	lfgABCDE	2775919	2777782	forward	5	lfgA;lfgB;ypjJ;yfjZ;ypjF	[COMP-AINF:W]	W 
RDBECOLIOPC01001	narP	2290500	2291147	forward	1	narP	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01002	fabR-yijD	4161067	4162130	forward	2	fabR;yijD	[COMP-AINF:W]	W 
RDBECOLIOPC01003	mutS	2857093	2859654	forward	1	mutS	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC01004	ibsD	3194766	3194825	forward	1	ibsD		 
RDBECOLIOPC01005	ykgJ	303853	304182	reverse	1	ykgJ	[COMP-AINF:W]	W 
RDBECOLIOPC01006	ynaJ	1397365	1397622	forward	1	ynaJ	[COMP-AINF:W]	W 
RDBECOLIOPC01007	ecpBCDE	304495	310026	reverse	4	ecpB;ecpC;ecpD;ecpE	[COMP-AINF:W]	W 
RDBECOLIOPC01008	nohA-stfQ-tfaQ	1634310	1636367	reverse	3	nohA;stfQ;tfaQ	[COMP-AINF:W]	W 
RDBECOLIOPC01009	pdeA	2515643	2517832	reverse	1	pdeA	[COMP-AINF:W]	W 
RDBECOLIOPC01010	yddE	1534965	1535858	reverse	1	yddE	[COMP-AINF:W]	W 
RDBECOLIOPC01011	yfeN	2525127	2525891	forward	1	yfeN	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01012	glvCBG-ysdC	3861173	3863603	reverse	3	glvC;glvB;glvG	[COMP-AINF:W]	W 
RDBECOLIOPC01013	ypjD	2747962	2748753	forward	1	ypjD	[COMP-AINF:W]	W 
RDBECOLIOPC01014	yaaU	45807	47138	forward	1	yaaU	[COMP-AINF:W]	W 
RDBECOLIOPC01015	gltS	3827460	3828665	reverse	1	gltS	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01016	chbBCARFG	1816386	1821619	reverse	6	chbB;chbC;chbA;chbR;chbF;chbG		 
RDBECOLIOPC01017	yiiG	4087002	4088057	forward	1	yiiG	[COMP-AINF:W]	W 
RDBECOLIOPC01018	perR	269289	270182	reverse	1	perR	[COMP-AINF:W]	W 
RDBECOLIOPC01019	gudPXD	2918045	2922100	reverse	3	gudP;gudX;gudD	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01020	yciW	1348980	1350107	reverse	1	yciW	[COMP-AINF:W]	W 
RDBECOLIOPC01021	sutR	1506172	1506708	forward	1	sutR	[COMP-AINF:W]	W 
RDBECOLIOPC01022	tfaS	2470803	2471105	forward	1	tfaS	[COMP-AINF:W]	W 
RDBECOLIOPC01023	yedP	2025511	2026326	forward	1	yedP	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01024	yphCB	2673816	2675761	reverse	2	yphC;yphB	[COMP-AINF:W]	W 
RDBECOLIOPC01025	htrL	3792826	3793683	reverse	1	htrL	[COMP-AINF:W]	W 
RDBECOLIOPC01026	dacB	3328963	3330396	forward	1	dacB	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01027	efp	4375699	4376265	forward	1	efp	[COMP-AINF:W]	W 
RDBECOLIOPC01028	yihD	4042069	4042338	forward	1	yihD	[COMP-AINF:W]	W 
RDBECOLIOPC01029	accD	2433012	2433926	reverse	1	accD	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC01030	gloB	234027	234782	reverse	1	gloB	[COMP-AINF:W]	W 
RDBECOLIOPC01031	hybOABCDEFG	3139716	3146261	reverse	8	hybO;hybA;hybB;hybC;hybD;hybE;hybF;hybG	[EXP-IEP:W][EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC01035	btuCED	1792809	1795152	reverse	3	btuC;btuE;btuD	[EXP-IEP:W]	W 
RDBECOLIOPC01036	bdm-sra	1555826	1556280	reverse	2	bdm;sra	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC01037	insI2	1469358	1470509	forward	1	insI2	[COMP-AINF:W]	W 
RDBECOLIOPC01038	yfcD	2418634	2419176	reverse	1	yfcD	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF:W]	W 
RDBECOLIOPC01039	dhaR	1251066	1252985	forward	1	dhaR	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01040	ypfJ-tmcA	2593844	2596737	reverse	2	ypfJ;tmcA	[COMP-AINF:W]	W 
RDBECOLIOPC01041	yzcX	3993850	3994335	forward	1	yzcX	[COMP-AINF:W]	W 
RDBECOLIOPC01042	dgt	179237	180754	forward	1	dgt	[COMP-AINF:W]	W 
RDBECOLIOPC01043	flgBCDEFGHIJ	1131018	1138312	forward	9	flgB;flgC;flgD;flgE;flgF;flgG;flgH;flgI;flgJ		 
RDBECOLIOPC01044	ydaGF	1419156	1419456	reverse	2	ydaG;ydaF	[COMP-AINF:W]	W 
RDBECOLIOPC01045	yrbL	3348452	3349084	forward	1	yrbL	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC01046	eutBCLKR	2554130	2558679	reverse	5	eutB;eutC;eutL;eutK;eutR	[COMP-AINF:W]	W 
RDBECOLIOPC01047	yfjH	2757644	2758600	reverse	1	yfjH	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01048	yidZ	3892765	3893724	forward	1	yidZ	[COMP-AINF:W]	W 
RDBECOLIOPC01049	cra	88028	89032	forward	1	cra	[COMP-AINF:W]	W 
RDBECOLIOPC01051	torYZ	1954578	1958132	reverse	2	torY;torZ	[EXP-IEP:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC01053	evgLAS	2483729	2487967	forward	3	evgL;evgA;evgS	[IC:W]	W 
RDBECOLIOPC01054	yfaH	2349687	2349893	forward	1	yfaH	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01055	setC	3836953	3838137	forward	1	setC	[COMP-AINF:W]	W 
RDBECOLIOPC01056	mog	9306	9893	forward	1	mog	[COMP-AINF:W]	W 
RDBECOLIOPC01058	yabR	85467	85511	reverse	1	yabR	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01059	hcaEFCBD	2669032	2673249	forward	5	hcaE;hcaF;hcaC;hcaB;hcaD	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC01060	prmB-aroC-mepA-yfcA-epmC-yfcL	2443891	2448440	reverse	6	prmB;aroC;mepA;yfcA;epmC;yfcL	[COMP-AINF:W]	W 
RDBECOLIOPC01061	yeaL	1874352	1874798	forward	1	yeaL	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01062	yibL	3776665	3777027	forward	1	yibL	[COMP-AINF:W]	W 
RDBECOLIOPC01063	ftsK	933224	937213	forward	1	ftsK		 
RDBECOLIOPC01065	dsbB	1232500	1233030	reverse	1	dsbB	[COMP-AINF:W]	W 
RDBECOLIOPC01066	mngAB	765984	770611	forward	2	mngA;mngB	[EXP-IEP:W][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01067	cspB	1641339	1641554	reverse	1	cspB		 
RDBECOLIOPC01068	elaD	2382713	2383924	forward	1	elaD	[COMP-AINF:W]	W 
RDBECOLIOPC01069	ychO	1273784	1275178	forward	1	ychO	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01070	yhjY	3712236	3712934	reverse	1	yhjY	[COMP-AINF:W]	W 
RDBECOLIOPC01071	speAB	3082877	3085911	reverse	2	speA;speB	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC01073	mcrA	1210346	1211179	forward	1	mcrA	[COMP-AINF:W]	W 
RDBECOLIOPC01074	iclR	4222804	4223628	reverse	1	iclR		 
RDBECOLIOPC01075	yejLM	2284129	2286136	forward	2	yejL;lapC	[COMP-AINF:W]	W 
RDBECOLIOPC01076	ycaN	948660	949568	reverse	1	ycaN	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01077	dtpB	3640862	3642331	forward	1	dtpB	[COMP-AINF:W]	W 
RDBECOLIOPC01078	fpr	4113726	4114472	reverse	1	fpr		 
RDBECOLIOPC01079	cutA	4365018	4365356	reverse	1	cutA	[EXP-IMP-POLAR-MUTATION:S]	S 
RDBECOLIOPC01080	hinT-ycfL-lpoB-thiK-nagZ-ycfP	1161885	1165685	forward	6	hinT;ycfL;lpoB;thiK;nagZ;ycfP	[COMP-AINF:W]	W 
RDBECOLIOPC01081	sbmA-yaiW	396639	398966	forward	2	sbmA;yaiW	[EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC01083	yeiE	2248737	2249618	reverse	1	yeiE	[COMP-AINF:W]	W 
RDBECOLIOPC01084	yqhA	3148977	3149471	reverse	1	yqhA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01085	yhhX	3579768	3580805	reverse	1	yhhX	[COMP-AINF:W]	W 
RDBECOLIOPC01086	yejO	2286390	2290180	reverse	1	yejO		 
RDBECOLIOPC01087	ycdXY	1098879	1100194	forward	2	ycdX;ycdY	[COMP-AINF:W]	W 
RDBECOLIOPC01089	yehK	2203972	2204289	forward	1	yehK	[COMP-AINF:W]	W 
RDBECOLIOPC01090	yfbU-hxpA	2411439	2412594	reverse	2	yfbU;hxpA	[COMP-AINF:W]	W 
RDBECOLIOPC01091	ynfC	1656747	1657457	reverse	1	ynfC	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01092	ydcI	1494148	1495071	reverse	1	ydcI	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01093	prkB	3484490	3485359	forward	1	prkB	[COMP-AINF:W]	W 
RDBECOLIOPC01094	ycaC	944931	945557	reverse	1	ycaC	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01095	torCAD	1058084	1062398	forward	3	torC;torA;torD		 
RDBECOLIOPC01096	narXL	1275179	1277618	reverse	2	narX;narL		 
RDBECOLIOPC01097	ohsC	2700520	2700598	forward	1	ohsC	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC01098	yfgA	2641831	2642844	reverse	1	rodZ	[COMP-HINF:W]	W 
RDBECOLIOPC01099	pdeG	1217328	1218851	forward	1	pdeG	[COMP-AINF:W]	W 
RDBECOLIOPC01100	tusE	1030339	1030668	reverse	1	tusE	[COMP-AINF:W]	W 
RDBECOLIOPC01101	lpp	1757421	1757657	forward	1	lpp	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01102	yceF	1146011	1146595	reverse	1	yceF	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01103	yegP	2165189	2165521	forward	1	yegP	[COMP-AINF:W]	W 
RDBECOLIOPC01104	yhjD	3673362	3674375	forward	1	yhjD	[COMP-AINF:W]	W 
RDBECOLIOPC01105	yjhD	4506626	4506856	reverse	1	yjhD	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01106	tldD	3390583	3392028	reverse	1	tldD	[COMP-AINF:W]	W 
RDBECOLIOPC01108	hns	1292509	1292922	reverse	1	hns		 
RDBECOLIOPC01109	yqgB	3085920	3086051	reverse	1	yqgB	[COMP-HINF:W]	W 
RDBECOLIOPC01110	rluE-nudJ	1193827	1194951	reverse	2	rluE;nudJ	[COMP-AINF:W]	W 
RDBECOLIOPC01111	ycaL	960264	961028	forward	1	ycaL	[COMP-AINF:W]	W 
RDBECOLIOPC01112	mgrB	1908623	1908766	reverse	1	mgrB	[COMP-AINF:W]	W 
RDBECOLIOPC01113	pheLA	2737599	2738905	forward	2	pheL;pheA	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC01115	yeeA	2079533	2080591	reverse	1	yeeA	[COMP-AINF:W]	W 
RDBECOLIOPC01116	ytfH	4434113	4434493	forward	1	ytfH	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01117	yigE	4000292	4001056	reverse	1	yigE	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01118	acpT	3612969	3613556	forward	1	acpT	[COMP-AINF:W]	W 
RDBECOLIOPC01119	sfsB	3334909	3335187	forward	1	sfsB	[COMP-AINF:W]	W 
RDBECOLIOPC01120	yieEF	3893881	3895218	forward	2	yieE;yieF	[EXP-IEP-COREGULATION:W][COMP-AINF:W]	W 
RDBECOLIOPC01121	malK-lamB-malM	4246784	4250474	forward	3	malK;lamB;malM		 
RDBECOLIOPC01122	umuDC	1230767	1232454	forward	2	umuD;umuC	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC01123	ygdD	2941236	2941631	reverse	1	ygdD	[COMP-HINF:W]	W 
RDBECOLIOPC01124	leuX	4496405	4496489	forward	1	leuX	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01125	rybB	887979	888057	reverse	1	rybB	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF:W]	W 
RDBECOLIOPC01126	dinI	1121242	1121487	reverse	1	dinI	[COMP-AINF:W]	W 
RDBECOLIOPC01127	hpt	141431	141967	forward	1	hpt		 
RDBECOLIOPC01128	ghoST	4352584	4353081	forward	2	ghoS;ghoT	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC01130	tesA-ybbO	518340	519765	reverse	2	tesA;ybbO	[COMP-AINF:W]	W 
RDBECOLIOPC01131	hprRS	2036794	2038823	reverse	2	hprR;hprS	[COMP-AINF:W]	W 
RDBECOLIOPC01132	yohC	2225044	2225631	reverse	1	yohC	[COMP-AINF:W]	W 
RDBECOLIOPC01133	yhjB	3671292	3671894	reverse	1	yhjB	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01134	yobH	1908925	1909164	forward	1	yobH	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01135	tdcR	3267380	3267598	forward	1	tdcR	[COMP-AINF:W]	W 
RDBECOLIOPC01136	fepB	623554	624510	reverse	1	fepB		 
RDBECOLIOPC01137	thrW	262871	262946	forward	1	thrW	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01138	dfp	3812731	3813951	forward	1	dfp	[COMP-HINF:W]	W 
RDBECOLIOPC01139	ybiI	838190	838456	reverse	1	ybiI	[COMP-AINF:W]	W 
RDBECOLIOPC01140	metK	3086706	3087860	forward	1	metK	[COMP-AINF:W]	W 
RDBECOLIOPC01141	torS	1053434	1056178	reverse	1	torS	[COMP-AINF:W]	W 
RDBECOLIOPC01142	trxC	2718735	2719154	forward	1	trxC	[COMP-AINF:W]	W 
RDBECOLIOPC01143	ubiEJB	4018855	4021866	forward	3	ubiE;ubiJ;ubiB	[EXP-IMP-POLAR-MUTATION:S]	S 
RDBECOLIOPC01144	yecJ	1987507	1987758	reverse	1	yecJ	[COMP-AINF:W]	W 
RDBECOLIOPC01145	tsaD	3209530	3210543	reverse	1	tsaD	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01146	rcnR	2185524	2185796	reverse	1	rcnR	[COMP-AINF:W]	W 
RDBECOLIOPC01147	fadH	3231665	3233683	forward	1	fadH	[COMP-AINF:W]	W 
RDBECOLIOPC01148	yjjZ	4605804	4606040	forward	1	yjjZ	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01149	ilvC	3957970	3959445	forward	1	ilvC		 
RDBECOLIOPC01150	arfA	3438431	3438649	reverse	1	arfA	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF:W]	W 
RDBECOLIOPC01152	nadA-pnuC	782085	783885	forward	2	nadA;pnuC	[COMP-AINF:W]	W 
RDBECOLIOPC01153	tar-tap-cheRBYZ	1966393	1972691	reverse	6	tar;tap;cheR;cheB;cheY;cheZ	[EXP-IMP-POLAR-MUTATION:S]	S 
RDBECOLIOPC01154	elfDCG-ycbUVF	998490	1004657	forward	6	elfD;elfC;elfG;ycbU;ycbV;ycbF	[COMP-AINF:W]	W 
RDBECOLIOPC01155	fhuE	1159362	1161551	reverse	1	fhuE	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01157	cspD	922366	922590	reverse	1	cspD	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01158	yaiZ	399593	399805	forward	1	yaiZ	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01159	wzzB	2097321	2098301	reverse	1	wzzB	[COMP-AINF:W]	W 
RDBECOLIOPC01160	mdaB	3172530	3173111	forward	1	mdaB	[COMP-AINF:W]	W 
RDBECOLIOPC01161	yjfY	4424516	4424791	reverse	1	yjfY	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01162	yhcG	3367827	3368954	forward	1	yhcG	[COMP-AINF:W]	W 
RDBECOLIOPC01163	yeiW	2265041	2265295	reverse	1	yeiW	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01164	melAB	4341911	4344790	forward	2	melA;melB	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01165	soxR	4277469	4277933	forward	1	soxR	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01166	wbbIJK	2103391	2106057	reverse	3	wbbI;wbbJ;wbbK	[COMP-HINF:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC01168	alaWX	2518041	2518231	reverse	2	alaW;alaX	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01169	trxB	931085	932050	reverse	1	trxB	[COMP-AINF:W]	W 
RDBECOLIOPC01170	serA	3057178	3058410	reverse	1	serA	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01171	flk	2437950	2438945	forward	1	flk	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01173	yoaB	1893367	1893711	forward	1	yoaB	[COMP-AINF:W]	W 
RDBECOLIOPC01174	yaaI	11382	11786	reverse	1	yaaI	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01175	yeeO	2058203	2059846	reverse	1	yeeO	[COMP-AINF:W]	W 
RDBECOLIOPC01176	gss	3136663	3138522	reverse	1	gss	[COMP-AINF:W]	W 
RDBECOLIOPC01177	yidL	3860283	3861176	forward	1	yidL	[COMP-AINF-SINGLE-DIRECTON:W]	W 
