Condition,Area_pixels,Area_microns
M9 + 0.2% glucose,298,1.25905
M9 + 0.2% glucose,390,1.64775
M9 + 0.2% glucose,299,1.263275
M9 + 0.2% glucose,446,1.88435
M9 + 0.2% glucose,333,1.406925
M9 + 0.2% glucose,507,2.142075
M9 + 0.2% glucose,325,1.373125
M9 + 0.2% glucose,604,2.5519
M9 + 0.2% glucose,562,2.37445
M9 + 0.2% glucose,402,1.69845
M9 + 0.2% glucose,379,1.601275
M9 + 0.2% glucose,440,1.859
M9 + 0.2% glucose,448,1.8928
M9 + 0.2% glucose,582,2.45895
M9 + 0.2% glucose,481,2.032225
M9 + 0.2% glucose,526,2.22235
M9 + 0.2% glucose,736,3.1096
M9 + 0.2% glucose,618,2.61105
M9 + 0.2% glucose,358,1.51255
M9 + 0.2% glucose,529,2.235025
M9 + 0.2% glucose,625,2.640625
M9 + 0.2% glucose,536,2.2646
M9 + 0.2% glucose,419,1.770275
M9 + 0.2% glucose,307,1.297075
M9 + 0.2% glucose,400,1.69
M9 + 0.2% glucose,236,0.9971
M9 + 0.2% glucose,277,1.170325
M9 + 0.2% glucose,400,1.69
M9 + 0.2% glucose,365,1.542125
M9 + 0.2% glucose,433,1.829425
M9 + 0.2% glucose,530,2.23925
M9 + 0.2% glucose,751,3.172975
M9 + 0.2% glucose,646,2.72935
M9 + 0.2% glucose,437,1.846325
M9 + 0.2% glucose,657,2.775825
M9 + 0.2% glucose,535,2.260375
M9 + 0.2% glucose,306,1.29285
M9 + 0.2% glucose,462,1.95195
M9 + 0.2% glucose,457,1.930825
M9 + 0.2% glucose,427,1.804075
M9 + 0.2% glucose,543,2.294175
M9 + 0.2% glucose,824,3.4814
M9 + 0.2% glucose,547,2.311075
M9 + 0.2% glucose,548,2.3153
M9 + 0.2% glucose,111,0.468975
M9 + 0.2% glucose,510,2.15475
M9 + 0.2% glucose,442,1.86745
M9 + 0.2% glucose,391,1.651975
M9 + 0.2% glucose,493,2.082925
M9 + 0.2% glucose,203,0.857675
M9 + 0.2% glucose,364,1.5379
M9 + 0.2% glucose,418,1.76605
M9 + 0.2% glucose,427,1.804075
M9 + 0.2% glucose,627,2.649075
M9 + 0.2% glucose,648,2.7378
M9 + 0.2% glucose,460,1.9435
M9 + 0.2% glucose,332,1.4027
M9 + 0.2% glucose,245,1.035125
M9 + 0.2% glucose,620,2.6195
M9 + 0.2% glucose,413,1.744925
M9 + 0.2% glucose,572,2.4167
M9 + 0.2% glucose,413,1.744925
M9 + 0.2% glucose,336,1.4196
M9 + 0.2% glucose,592,2.5012
M9 + 0.2% glucose,425,1.795625
M9 + 0.2% glucose,450,1.90125
M9 + 0.2% glucose,384,1.6224
M9 + 0.2% glucose,241,1.018225
M9 + 0.2% glucose,410,1.73225
M9 + 0.2% glucose,390,1.64775
M9 + 0.2% glucose,366,1.54635
M9 + 0.2% glucose,644,2.7209
M9 + 0.2% glucose,209,0.883025
M9 + 0.2% glucose,535,2.260375
M9 + 0.2% glucose,478,2.01955
M9 + 0.2% glucose,484,2.0449
M9 + 0.2% glucose,340,1.4365
M9 + 0.2% glucose,561,2.370225
M9 + 0.2% glucose,439,1.854775
M9 + 0.2% glucose,366,1.54635
M9 + 0.2% glucose,585,2.471625
M9 + 0.2% glucose,364,1.5379
M9 + 0.2% glucose,411,1.736475
M9 + 0.2% glucose,594,2.50965
M9 + 0.2% glucose,457,1.930825
M9 + 0.2% glucose,407,1.719575
M9 + 0.2% glucose,409,1.728025
M9 + 0.2% glucose,297,1.254825
M9 + 0.2% glucose,197,0.832325
M9 + 0.2% glucose,396,1.6731
M9 + 0.2% glucose,702,2.96595
M9 + 0.2% glucose,351,1.482975
M9 + 0.2% glucose,297,1.254825
M9 + 0.2% glucose,202,0.85345
M9 + 0.2% glucose,578,2.44205
M9 + 0.2% glucose,480,2.028
M9 + 0.2% glucose,335,1.415375
M9 + 0.2% glucose,543,2.294175
M9 + 0.2% glucose,393,1.660425
M9 + 0.2% glucose,583,2.463175
M9 + 0.2% glucose,648,2.7378
M9 + 0.2% glucose,350,1.47875
M9 + 0.2% glucose,572,2.4167
M9 + 0.2% glucose,454,1.91815
M9 + 0.2% glucose,359,1.516775
M9 + 0.2% glucose,686,2.89835
M9 + 0.2% glucose,329,1.390025
M9 + 0.2% glucose,437,1.846325
M9 + 0.2% glucose,750,3.16875
M9 + 0.2% glucose,654,2.76315
M9 + 0.2% glucose,388,1.6393
M9 + 0.2% glucose,456,1.9266
M9 + 0.2% glucose,469,1.981525
M9 + 0.2% glucose,471,1.989975
M9 + 0.2% glucose,400,1.69
M9 + 0.2% glucose,313,1.322425
Synthetic Rich,1026,4.33485
Synthetic Rich,1932,8.1627
Synthetic Rich,879,3.713775
Synthetic Rich,1091,4.609475
Synthetic Rich,289,1.221025
Synthetic Rich,453,1.913925
Synthetic Rich,563,2.378675
Synthetic Rich,936,3.9546
Synthetic Rich,1106,4.67285
Synthetic Rich,1682,7.10645
Synthetic Rich,1646,6.95435
Synthetic Rich,933,3.941925
Synthetic Rich,1016,4.2926
Synthetic Rich,885,3.739125
Synthetic Rich,1024,4.3264
Synthetic Rich,792,3.3462
Synthetic Rich,1804,7.6219
Synthetic Rich,1004,4.2419
Synthetic Rich,1658,7.00505
Synthetic Rich,1201,5.074225
Synthetic Rich,966,4.08135
Synthetic Rich,1706,7.20785
Synthetic Rich,1383,5.843175
Synthetic Rich,947,4.001075
Synthetic Rich,1282,5.41645
Synthetic Rich,1099,4.643275
Synthetic Rich,899,3.798275
Synthetic Rich,1560,6.591
Synthetic Rich,1250,5.28125
Synthetic Rich,1197,5.057325
Synthetic Rich,1950,8.23875
Synthetic Rich,2023,8.547175
Synthetic Rich,1574,6.65015
Synthetic Rich,761,3.215225
Synthetic Rich,1248,5.2728
Synthetic Rich,1063,4.491175
Synthetic Rich,1828,7.7233
Synthetic Rich,1130,4.77425
Synthetic Rich,898,3.79405
Synthetic Rich,928,3.9208
Synthetic Rich,875,3.696875
Synthetic Rich,875,3.696875
Synthetic Rich,850,3.59125
Synthetic Rich,433,1.829425
Synthetic Rich,692,2.9237
Synthetic Rich,1087,4.592575
Synthetic Rich,475,2.006875
Synthetic Rich,1442,6.09245
Synthetic Rich,1105,4.668625
Synthetic Rich,1134,4.79115
Synthetic Rich,1302,5.50095
Synthetic Rich,1468,6.2023
Synthetic Rich,1118,4.72355
Synthetic Rich,122,0.51545
Synthetic Rich,738,3.11805
Synthetic Rich,1512,6.3882
Synthetic Rich,1478,6.24455
Synthetic Rich,1117,4.719325
Synthetic Rich,1125,4.753125
Synthetic Rich,200,0.845
Synthetic Rich,984,4.1574
Synthetic Rich,1730,7.30925
Synthetic Rich,1816,7.6726
Synthetic Rich,797,3.367325
Synthetic Rich,1335,5.640375
Synthetic Rich,769,3.249025
Synthetic Rich,958,4.04755
Synthetic Rich,1206,5.09535
Synthetic Rich,827,3.494075
Synthetic Rich,986,4.16585
Synthetic Rich,1041,4.398225
Synthetic Rich,1424,6.0164
Synthetic Rich,2864,12.1004
Synthetic Rich,917,3.874325
Synthetic Rich,1785,7.541625
Synthetic Rich,1304,5.5094
Synthetic Rich,1199,5.065775
Synthetic Rich,839,3.544775
Synthetic Rich,1308,5.5263
Synthetic Rich,1150,4.85875
Synthetic Rich,1268,5.3573
Synthetic Rich,2346,9.91185
Synthetic Rich,1381,5.834725
Synthetic Rich,1258,5.31505
Synthetic Rich,658,2.78005
Synthetic Rich,637,2.691325
Synthetic Rich,962,4.06445
Synthetic Rich,588,2.4843
Synthetic Rich,1544,6.5234
Synthetic Rich,1230,5.19675
Synthetic Rich,1478,6.24455
Synthetic Rich,850,3.59125
Synthetic Rich,815,3.443375
Synthetic Rich,1019,4.305275
Synthetic Rich,836,3.5321
Synthetic Rich,757,3.198325
Synthetic Rich,1299,5.488275
Synthetic Rich,1859,7.854275
Synthetic Rich,707,2.987075
Synthetic Rich,898,3.79405
Synthetic Rich,1323,5.589675
Synthetic Rich,627,2.649075
Synthetic Rich,1528,6.4558
Synthetic Rich,1464,6.1854
Synthetic Rich,857,3.620825
Synthetic Rich,947,4.001075
Synthetic Rich,935,3.950375
Synthetic Rich,1147,4.846075
Synthetic Rich,1134,4.79115
Synthetic Rich,1600,6.76
Synthetic Rich,720,3.042
Synthetic Rich,1072,4.5292
Synthetic Rich,2035,8.597875
Synthetic Rich,119,0.502775
Synthetic Rich,608,2.5688
Synthetic Rich,1662,7.02195
Synthetic Rich,1219,5.150275
Synthetic Rich,617,2.606825
Synthetic Rich,1584,6.6924
Synthetic Rich,1320,5.577
Synthetic Rich,1173,4.955925
Synthetic Rich,905,3.823625
Synthetic Rich,1595,6.738875
Synthetic Rich,2249,9.502025
Synthetic Rich,1409,5.953025
Synthetic Rich,987,4.170075
Synthetic Rich,972,4.1067
Synthetic Rich,1591,6.721975
Synthetic Rich,1224,5.1714
Synthetic Rich,1213,5.124925
Synthetic Rich,1615,6.823375
Synthetic Rich,984,4.1574
Synthetic Rich,1484,6.2699
Synthetic Rich,875,3.696875
Synthetic Rich,1173,4.955925
Synthetic Rich,499,2.108275
Synthetic Rich,1024,4.3264
Synthetic Rich,1011,4.271475
Synthetic Rich,953,4.026425
Synthetic Rich,1150,4.85875
Synthetic Rich,319,1.347775
Synthetic Rich,1595,6.738875
Synthetic Rich,1330,5.61925
Synthetic Rich,548,2.3153
Synthetic Rich,365,1.542125
Synthetic Rich,1632,6.8952
Synthetic Rich,834,3.52365
Synthetic Rich,1067,4.508075
Synthetic Rich,729,3.080025
Synthetic Rich,931,3.933475
Synthetic Rich,730,3.08425
Synthetic Rich,1235,5.217875
Synthetic Rich,936,3.9546
Synthetic Rich,703,2.970175
Synthetic Rich,1052,4.4447
Synthetic Rich,849,3.587025
Synthetic Rich,1404,5.9319
Synthetic Rich,572,2.4167
Synthetic Rich,1719,7.262775
Synthetic Rich,1219,5.150275
Synthetic Rich,958,4.04755
Synthetic Rich,1065,4.499625
Synthetic Rich,1470,6.21075
Synthetic Rich,1384,5.8474
Synthetic Rich,977,4.127825
Synthetic Rich,1322,5.58545
Synthetic Rich,1262,5.33195
Synthetic Rich,863,3.646175
Synthetic Rich,1278,5.39955
Synthetic Rich,1203,5.082675
Synthetic Rich,1462,6.17695
Synthetic Rich,791,3.341975
Synthetic Rich,808,3.4138
Synthetic Rich,736,3.1096
Synthetic Rich,687,2.902575
Synthetic Rich,870,3.67575
Synthetic Rich,950,4.01375
Synthetic Rich,962,4.06445
Synthetic Rich,1178,4.97705
Synthetic Rich,1468,6.2023
Synthetic Rich,657,2.775825
Synthetic Rich,263,1.111175
Synthetic Rich,140,0.5915
Synthetic Rich,892,3.7687
Synthetic Rich,1003,4.237675
Synthetic Rich,1181,4.989725
Synthetic Rich,489,2.066025
Synthetic Rich,897,3.789825
Synthetic Rich,1634,6.90365
Synthetic Rich,1208,5.1038
Synthetic Rich,2184,9.2274
Synthetic Rich,919,3.882775
Synthetic Rich,961,4.060225
Synthetic Rich,913,3.857425
Synthetic Rich,1472,6.2192
Synthetic Rich,2437,10.296325
Synthetic Rich,728,3.0758
Synthetic Rich,576,2.4336
Synthetic Rich,1057,4.465825
Synthetic Rich,2159,9.121775
Synthetic Rich,1054,4.45315
Synthetic Rich,1747,7.381075
Synthetic Rich,1300,5.4925
Synthetic Rich,982,4.14895
Synthetic Rich,1344,5.6784
Synthetic Rich,1002,4.23345
Synthetic Rich,980,4.1405
Synthetic Rich,128,0.5408
Synthetic Rich,1180,4.9855
Synthetic Rich,666,2.81385
Synthetic Rich,2112,8.9232
Synthetic Rich,850,3.59125
Synthetic Rich,1167,4.930575
Synthetic Rich,1134,4.79115
Synthetic Rich,818,3.45605
Synthetic Rich,740,3.1265
Synthetic Rich,720,3.042
Synthetic Rich,1108,4.6813
Synthetic Rich,1123,4.744675
Synthetic Rich,1370,5.78825
Synthetic Rich,618,2.61105
Synthetic Rich,871,3.679975
Synthetic Rich,985,4.161625
Synthetic Rich,1206,5.09535
Synthetic Rich,836,3.5321
Synthetic Rich,574,2.42515
Synthetic Rich,983,4.153175
Synthetic Rich,1409,5.953025
Synthetic Rich,1044,4.4109
Synthetic Rich,2941,12.425725
Synthetic Rich,1035,4.372875
Synthetic Rich,1388,5.8643
Synthetic Rich,113,0.477425
Synthetic Rich,736,3.1096
Synthetic Rich,1261,5.327725
Synthetic Rich,997,4.212325
Synthetic Rich,1101,4.651725
Synthetic Rich,944,3.9884
Synthetic Rich,723,3.054675
Synthetic Rich,307,1.297075
Synthetic Rich,1312,5.5432
Synthetic Rich,810,3.42225
Synthetic Rich,1058,4.47005
Synthetic Rich,852,3.5997
Synthetic Rich,1410,5.95725
Synthetic Rich,1899,8.023275
Synthetic Rich,1370,5.78825
Synthetic Rich,885,3.739125
Synthetic Rich,1509,6.375525
Synthetic Rich,848,3.5828
Synthetic Rich,822,3.47295
Synthetic Rich,1078,4.55455
Synthetic Rich,921,3.891225
Synthetic Rich,1044,4.4109
Synthetic Rich,735,3.105375
Synthetic Rich,1273,5.378425
Synthetic Rich,703,2.970175
Synthetic Rich,1675,7.076875
Synthetic Rich,1148,4.8503
Synthetic Rich,1040,4.394
Synthetic Rich,1865,7.879625
Synthetic Rich,588,2.4843
Synthetic Rich,840,3.549
Synthetic Rich,516,2.1801
Synthetic Rich,873,3.688425
Synthetic Rich,658,2.78005
Synthetic Rich,1617,6.831825
Synthetic Rich,880,3.718
Synthetic Rich,528,2.2308
Synthetic Rich,731,3.088475
Synthetic Rich,1155,4.879875
Synthetic Rich,407,1.719575
Synthetic Rich,1104,4.6644
Synthetic Rich,1553,6.561425
Synthetic Rich,1823,7.702175
Synthetic Rich,861,3.637725
Synthetic Rich,750,3.16875
Synthetic Rich,4862,20.54195
Synthetic Rich,1139,4.812275
Synthetic Rich,830,3.50675
Synthetic Rich,2624,11.0864
Synthetic Rich,3463,14.631175
Synthetic Rich,874,3.69265
Synthetic Rich,1100,4.6475
Synthetic Rich,1908,8.0613
Synthetic Rich,715,3.020875
Synthetic Rich,1043,4.406675
Synthetic Rich,1203,5.082675
Synthetic Rich,972,4.1067
Synthetic Rich,968,4.0898
Synthetic Rich,605,2.556125
Synthetic Rich,1101,4.651725
Synthetic Rich,1058,4.47005
Synthetic Rich,1081,4.567225
Synthetic Rich,1022,4.31795
Synthetic Rich,1118,4.72355
Synthetic Rich,913,3.857425
Synthetic Rich,1410,5.95725
Synthetic Rich,1116,4.7151
Synthetic Rich,154,0.65065
Synthetic Rich,2108,8.9063
Synthetic Rich,1049,4.432025
Synthetic Rich,775,3.274375
Synthetic Rich,1114,4.70665
Synthetic Rich,1148,4.8503
Synthetic Rich,1354,5.72065
Synthetic Rich,1036,4.3771
Synthetic Rich,1018,4.30105
Synthetic Rich,507,2.142075
Synthetic Rich,636,2.6871
Synthetic Rich,798,3.37155
Synthetic Rich,1410,5.95725
Synthetic Rich,665,2.809625
Synthetic Rich,760,3.211
Synthetic Rich,747,3.156075
Synthetic Rich,610,2.57725
Synthetic Rich,926,3.91235
Synthetic Rich,1030,4.35175
Synthetic Rich,1523,6.434675
Synthetic Rich,3580,15.1255
Synthetic Rich,1221,5.158725
Synthetic Rich,905,3.823625
Synthetic Rich,1516,6.4051
Synthetic Rich,1103,4.660175
Synthetic Rich,1204,5.0869
Synthetic Rich,972,4.1067
Synthetic Rich,119,0.502775
Synthetic Rich,908,3.8363
Synthetic Rich,950,4.01375
Synthetic Rich,1609,6.798025
Synthetic Rich,1054,4.45315
Synthetic Rich,1007,4.254575
Synthetic Rich,1135,4.795375
Synthetic Rich,1186,5.01085
Synthetic Rich,2748,11.6103
Synthetic Rich,1128,4.7658
Synthetic Rich,1114,4.70665
Synthetic Rich,917,3.874325
Synthetic Rich,884,3.7349
Synthetic Rich,647,2.733575
Synthetic Rich,1113,4.702425
Synthetic Rich,1368,5.7798
Synthetic Rich,1173,4.955925
Synthetic Rich,1025,4.330625
Synthetic Rich,557,2.353325
Synthetic Rich,1421,6.003725
Synthetic Rich,1246,5.26435
Synthetic Rich,458,1.93505
Synthetic Rich,789,3.333525
Synthetic Rich,1062,4.48695
Synthetic Rich,1374,5.80515
Synthetic Rich,1149,4.854525
Synthetic Rich,1312,5.5432
Synthetic Rich,1042,4.40245
Synthetic Rich,1081,4.567225
Synthetic Rich,1258,5.31505
Synthetic Rich,1062,4.48695
Synthetic Rich,1146,4.84185
Synthetic Rich,2767,11.690575
Synthetic Rich,948,4.0053
Synthetic Rich,1723,7.279675
Synthetic Rich,677,2.860325
Synthetic Rich,920,3.887
Synthetic Rich,1224,5.1714
Synthetic Rich,932,3.9377
Synthetic Rich,699,2.953275
Synthetic Rich,1314,5.55165
Synthetic Rich,651,2.750475
Synthetic Rich,732,3.0927
Synthetic Rich,1048,4.4278
Synthetic Rich,1405,5.936125
Synthetic Rich,1602,6.76845
Synthetic Rich,905,3.823625
Synthetic Rich,965,4.077125
Synthetic Rich,537,2.268825
Synthetic Rich,1136,4.7996
Synthetic Rich,445,1.880125
Synthetic Rich,624,2.6364
Synthetic Rich,945,3.992625
Synthetic Rich,843,3.561675
Synthetic Rich,881,3.722225
Synthetic Rich,880,3.718
Synthetic Rich,646,2.72935
Synthetic Rich,1476,6.2361
Synthetic Rich,1511,6.383975
Synthetic Rich,922,3.89545
Synthetic Rich,657,2.775825
Synthetic Rich,1334,5.63615
Synthetic Rich,746,3.15185
Synthetic Rich,1453,6.138925
Synthetic Rich,927,3.916575
Synthetic Rich,1222,5.16295
Synthetic Rich,1096,4.6306
Synthetic Rich,1454,6.14315
Synthetic Rich,779,3.291275
Synthetic Rich,787,3.325075
Synthetic Rich,1067,4.508075
Synthetic Rich,1773,7.490925
Synthetic Rich,833,3.519425
Synthetic Rich,162,0.68445
Synthetic Rich,1071,4.524975
Synthetic Rich,992,4.1912
Synthetic Rich,698,2.94905
Synthetic Rich,915,3.865875
Synthetic Rich,2202,9.30345
Synthetic Rich,927,3.916575
Synthetic Rich,594,2.50965
Synthetic Rich,724,3.0589
Synthetic Rich,767,3.240575
Synthetic Rich,1216,5.1376
Synthetic Rich,1045,4.415125
Synthetic Rich,1082,4.57145
Synthetic Rich,1060,4.4785
Synthetic Rich,746,3.15185
Synthetic Rich,1281,5.412225
Synthetic Rich,1241,5.243225
Synthetic Rich,1041,4.398225
Synthetic Rich,707,2.987075
Synthetic Rich,964,4.0729
Synthetic Rich,832,3.5152
Synthetic Rich,1352,5.7122
Synthetic Rich,1485,6.274125
Synthetic Rich,1610,6.80225
Synthetic Rich,967,4.085575
Synthetic Rich,959,4.051775
Synthetic Rich,141,0.595725
Synthetic Rich,512,2.1632
Synthetic Rich,1562,6.59945
Synthetic Rich,1406,5.94035
Synthetic Rich,1322,5.58545
Synthetic Rich,813,3.434925
Synthetic Rich,1318,5.56855
Synthetic Rich,741,3.130725
Synthetic Rich,897,3.789825
Synthetic Rich,898,3.79405
Synthetic Rich,1383,5.843175
Synthetic Rich,1043,4.406675
Synthetic Rich,901,3.806725
Synthetic Rich,1108,4.6813
Synthetic Rich,977,4.127825
Synthetic Rich,979,4.136275
Synthetic Rich,1545,6.527625
Synthetic Rich,1852,7.8247
Synthetic Rich,949,4.009525
Synthetic Rich,773,3.265925
Synthetic Rich,936,3.9546
Synthetic Rich,1082,4.57145
Synthetic Rich,1041,4.398225
Synthetic Rich,1518,6.41355
Synthetic Rich,965,4.077125
Synthetic Rich,1714,7.24165
Synthetic Rich,1424,6.0164
Synthetic Rich,941,3.975725
Synthetic Rich,1788,7.5543
Synthetic Rich,779,3.291275
Synthetic Rich,889,3.756025
Synthetic Rich,974,4.11515
Synthetic Rich,543,2.294175
Synthetic Rich,1567,6.620575
Synthetic Rich,765,3.232125
Synthetic Rich,984,4.1574
Synthetic Rich,718,3.03355
Synthetic Rich,911,3.848975
Synthetic Rich,986,4.16585
Synthetic Rich,666,2.81385
Synthetic Rich,1049,4.432025
Synthetic Rich,936,3.9546
Synthetic Rich,1408,5.9488
Synthetic Rich,721,3.046225
Synthetic Rich,648,2.7378
Synthetic Rich,1169,4.939025
Synthetic Rich,1006,4.25035
Synthetic Rich,605,2.556125
Synthetic Rich,124,0.5239
Synthetic Rich,1087,4.592575
Synthetic Rich,1119,4.727775
Synthetic Rich,997,4.212325
Synthetic Rich,843,3.561675
Synthetic Rich,696,2.9406
Synthetic Rich,1063,4.491175
Synthetic Rich,1328,5.6108
Synthetic Rich,621,2.623725
Synthetic Rich,1106,4.67285
Synthetic Rich,1275,5.386875
Synthetic Rich,1189,5.023525
Synthetic Rich,625,2.640625
Synthetic Rich,1064,4.4954
Synthetic Rich,811,3.426475
Synthetic Rich,1469,6.206525
Synthetic Rich,1324,5.5939
Synthetic Rich,1269,5.361525
Synthetic Rich,1110,4.68975
Synthetic Rich,821,3.468725
Synthetic Rich,1245,5.260125
Synthetic Rich,1322,5.58545
Synthetic Rich,1013,4.279925
Synthetic Rich,2063,8.716175
Synthetic Rich,1233,5.209425
Synthetic Rich,1317,5.564325
Synthetic Rich,717,3.029325
Synthetic Rich,1191,5.031975
Synthetic Rich,1093,4.617925
Synthetic Rich,1261,5.327725
Synthetic Rich,752,3.1772
Synthetic Rich,1430,6.04175
Synthetic Rich,825,3.485625
Synthetic Rich,1035,4.372875
Synthetic Rich,826,3.48985
Synthetic Rich,1108,4.6813
Synthetic Rich,1135,4.795375
Synthetic Rich,1163,4.913675
Synthetic Rich,1201,5.074225
Synthetic Rich,1079,4.558775
Synthetic Rich,1449,6.122025
Synthetic Rich,1038,4.38555
Synthetic Rich,1017,4.296825
Synthetic Rich,1268,5.3573
Synthetic Rich,1157,4.888325
Synthetic Rich,1118,4.72355
Synthetic Rich,1114,4.70665
Synthetic Rich,952,4.0222
Synthetic Rich,4203,17.757675
Synthetic Rich,775,3.274375
Synthetic Rich,1056,4.4616
Synthetic Rich,1046,4.41935
Synthetic Rich,743,3.139175
Synthetic Rich,570,2.40825
Synthetic Rich,954,4.03065
Synthetic Rich,927,3.916575
Synthetic Rich,1510,6.37975
Synthetic Rich,621,2.623725
Synthetic Rich,785,3.316625
Synthetic Rich,719,3.037775
Synthetic Rich,1196,5.0531
Synthetic Rich,420,1.7745
Synthetic Rich,986,4.16585
Synthetic Rich,649,2.742025
Synthetic Rich,729,3.080025
Synthetic Rich,803,3.392675
Synthetic Rich,1129,4.770025
Synthetic Rich,1531,6.468475
Synthetic Rich,1026,4.33485
Synthetic Rich,920,3.887
Synthetic Rich,1047,4.423575
Synthetic Rich,787,3.325075
Synthetic Rich,1369,5.784025
Synthetic Rich,995,4.203875
Synthetic Rich,3315,14.005875
Synthetic Rich,1477,6.240325
Synthetic Rich,1361,5.750225
Synthetic Rich,926,3.91235
Synthetic Rich,743,3.139175
Synthetic Rich,866,3.65885
Synthetic Rich,760,3.211
Synthetic Rich,784,3.3124
Synthetic Rich,744,3.1434
Synthetic Rich,835,3.527875
Synthetic Rich,1074,4.53765
Synthetic Rich,835,3.527875
Synthetic Rich,1017,4.296825
Synthetic Rich,1305,5.513625
Synthetic Rich,979,4.136275
Synthetic Rich,1148,4.8503
Synthetic Rich,1134,4.79115
Synthetic Rich,147,0.621075
Synthetic Rich,1290,5.45025
Synthetic Rich,1096,4.6306
Synthetic Rich,1182,4.99395
Synthetic Rich,912,3.8532
Synthetic Rich,1108,4.6813
Synthetic Rich,1421,6.003725
Synthetic Rich,1003,4.237675
Synthetic Rich,749,3.164525
Synthetic Rich,729,3.080025
Synthetic Rich,927,3.916575
Synthetic Rich,529,2.235025
Synthetic Rich,1236,5.2221
Synthetic Rich,1153,4.871425
Synthetic Rich,960,4.056
Synthetic Rich,1341,5.665725
Synthetic Rich,1847,7.803575
Synthetic Rich,923,3.899675
Synthetic Rich,797,3.367325
Synthetic Rich,744,3.1434
Synthetic Rich,1065,4.499625
Synthetic Rich,1239,5.234775
Synthetic Rich,896,3.7856
Synthetic Rich,1173,4.955925
Synthetic Rich,805,3.401125
Synthetic Rich,233,0.984425
Synthetic Rich,1173,4.955925
Synthetic Rich,1649,6.967025
Synthetic Rich,537,2.268825
Synthetic Rich,628,2.6533
Synthetic Rich,1119,4.727775
Synthetic Rich,842,3.55745
Synthetic Rich,911,3.848975
Synthetic Rich,331,1.398475
Synthetic Rich,1109,4.685525
Synthetic Rich,351,1.482975
Synthetic Rich,531,2.243475
Synthetic Rich,1101,4.651725
Synthetic Rich,1195,5.048875
Synthetic Rich,759,3.206775
Synthetic Rich,782,3.30395
Synthetic Rich,1015,4.288375
Synthetic Rich,1232,5.2052
Synthetic Rich,837,3.536325
Synthetic Rich,1079,4.558775
Synthetic Rich,870,3.67575
Synthetic Rich,605,2.556125
Ciprofloxacin 1.5 ng/ml,1176,4.9686
Ciprofloxacin 1.5 ng/ml,407,1.719575
Ciprofloxacin 1.5 ng/ml,193,0.815425
Ciprofloxacin 1.5 ng/ml,336,1.4196
Ciprofloxacin 1.5 ng/ml,508,2.1463
Ciprofloxacin 1.5 ng/ml,838,3.54055
Ciprofloxacin 1.5 ng/ml,893,3.772925
Ciprofloxacin 1.5 ng/ml,633,2.674425
Ciprofloxacin 1.5 ng/ml,547,2.311075
Ciprofloxacin 1.5 ng/ml,436,1.8421
Ciprofloxacin 1.5 ng/ml,1242,5.24745
Ciprofloxacin 1.5 ng/ml,745,3.147625
Ciprofloxacin 1.5 ng/ml,897,3.789825
Ciprofloxacin 1.5 ng/ml,415,1.753375
Ciprofloxacin 1.5 ng/ml,528,2.2308
Ciprofloxacin 1.5 ng/ml,620,2.6195
Ciprofloxacin 1.5 ng/ml,472,1.9942
Ciprofloxacin 1.5 ng/ml,1316,5.5601
Ciprofloxacin 1.5 ng/ml,329,1.390025
Ciprofloxacin 1.5 ng/ml,757,3.198325
Ciprofloxacin 1.5 ng/ml,621,2.623725
Ciprofloxacin 1.5 ng/ml,825,3.485625
Ciprofloxacin 1.5 ng/ml,529,2.235025
Ciprofloxacin 1.5 ng/ml,564,2.3829
Ciprofloxacin 1.5 ng/ml,452,1.9097
Ciprofloxacin 1.5 ng/ml,474,2.00265
Ciprofloxacin 1.5 ng/ml,650,2.74625
Ciprofloxacin 1.5 ng/ml,837,3.536325
Ciprofloxacin 1.5 ng/ml,532,2.2477
Ciprofloxacin 1.5 ng/ml,492,2.0787
Ciprofloxacin 1.5 ng/ml,615,2.598375
Ciprofloxacin 1.5 ng/ml,513,2.167425
Ciprofloxacin 1.5 ng/ml,507,2.142075
Ciprofloxacin 1.5 ng/ml,626,2.64485
Ciprofloxacin 1.5 ng/ml,387,1.635075
Ciprofloxacin 1.5 ng/ml,591,2.496975
Ciprofloxacin 1.5 ng/ml,376,1.5886
Ciprofloxacin 1.5 ng/ml,590,2.49275
Ciprofloxacin 1.5 ng/ml,487,2.057575
Ciprofloxacin 1.5 ng/ml,897,3.789825
Ciprofloxacin 1.5 ng/ml,750,3.16875
Ciprofloxacin 1.5 ng/ml,644,2.7209
Ciprofloxacin 1.5 ng/ml,1047,4.423575
Ciprofloxacin 1.5 ng/ml,500,2.1125
Ciprofloxacin 1.5 ng/ml,1231,5.200975
Ciprofloxacin 1.5 ng/ml,320,1.352
Ciprofloxacin 1.5 ng/ml,1061,4.482725
Ciprofloxacin 1.5 ng/ml,578,2.44205
Ciprofloxacin 1.5 ng/ml,486,2.05335
Ciprofloxacin 1.5 ng/ml,529,2.235025
Ciprofloxacin 1.5 ng/ml,636,2.6871
Ciprofloxacin 1.5 ng/ml,481,2.032225
Ciprofloxacin 1.5 ng/ml,733,3.096925
Ciprofloxacin 1.5 ng/ml,879,3.713775
Ciprofloxacin 1.5 ng/ml,683,2.885675
Ciprofloxacin 1.5 ng/ml,795,3.358875
Ciprofloxacin 1.5 ng/ml,527,2.226575
Ciprofloxacin 1.5 ng/ml,389,1.643525
